Thread 0: 0.000008 s, 0.015136 GiB/s 
Thread 9: 0.000018 s, 0.532904 GiB/s 
Thread 10: 0.000018 s, 0.532904 GiB/s 
Thread 11: 0.000018 s, 0.532906 GiB/s 
Thread 12: 0.000018 s, 0.532895 GiB/s 
Thread 13: 0.000018 s, 0.532922 GiB/s 
Thread 14: 0.000018 s, 0.532906 GiB/s 
Thread 15: 0.000018 s, 0.532894 GiB/s 
Thread 16: 0.000018 s, 0.532895 GiB/s 
Thread 17: 0.000018 s, 0.532904 GiB/s 
Thread 18: 0.000018 s, 0.532893 GiB/s 
Thread 19: 0.000018 s, 0.532895 GiB/s 
Thread 20: 0.000018 s, 0.532900 GiB/s 
Thread 21: 0.000018 s, 0.532901 GiB/s 
Thread 22: 0.000018 s, 0.532897 GiB/s 
Thread 23: 0.000018 s, 0.532894 GiB/s 
Thread 24: 0.000018 s, 0.532926 GiB/s 
Thread 25: 0.000018 s, 0.532898 GiB/s 
Thread 26: 0.000018 s, 0.532894 GiB/s 
Thread 27: 0.000018 s, 0.532907 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:312320,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):26.000000,AvgTestRunTime(s):0.000018,CumulativeMemoryBandwidth(GiB/s):14.919677,TotalRunTime(s):0.175542,WSS(MiB):0.268188,Verification:SUCCESS,
Thread 0: 0.000020 s, 0.533605 GiB/s 
Thread 1: 0.000020 s, 0.533639 GiB/s 
Thread 2: 0.000020 s, 0.533648 GiB/s 
Thread 3: 0.000020 s, 0.533588 GiB/s 
Thread 4: 0.000020 s, 0.533613 GiB/s 
Thread 5: 0.000020 s, 0.533630 GiB/s 
Thread 6: 0.000020 s, 0.533608 GiB/s 
Thread 7: 0.000020 s, 0.533587 GiB/s 
Thread 8: 0.000020 s, 0.533655 GiB/s 
Thread 9: 0.000020 s, 0.533590 GiB/s 
Thread 10: 0.000020 s, 0.533582 GiB/s 
Thread 11: 0.000020 s, 0.533628 GiB/s 
Thread 12: 0.000020 s, 0.533581 GiB/s 
Thread 13: 0.000020 s, 0.533571 GiB/s 
Thread 14: 0.000020 s, 0.533584 GiB/s 
Thread 15: 0.000020 s, 0.533590 GiB/s 
Thread 16: 0.000020 s, 0.533642 GiB/s 
Thread 17: 0.000020 s, 0.533592 GiB/s 
Thread 18: 0.000020 s, 0.533596 GiB/s 
Thread 19: 0.000020 s, 0.533618 GiB/s 
Thread 20: 0.000020 s, 0.533625 GiB/s 
Thread 21: 0.000020 s, 0.533583 GiB/s 
Thread 22: 0.000020 s, 0.533652 GiB/s 
Thread 23: 0.000020 s, 0.533576 GiB/s 
Thread 24: 0.000020 s, 0.533588 GiB/s 
Thread 25: 0.000020 s, 0.533565 GiB/s 
Thread 26: 0.000020 s, 0.533590 GiB/s 
Thread 27: 0.000020 s, 0.533561 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:332800,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):27.000000,AvgTestRunTime(s):0.000020,CumulativeMemoryBandwidth(GiB/s):14.823804,TotalRunTime(s):0.197857,WSS(MiB):0.300339,Verification:SUCCESS,
Thread 0: 0.000022 s, 0.530099 GiB/s 
Thread 1: 0.000022 s, 0.530100 GiB/s 
Thread 2: 0.000022 s, 0.530102 GiB/s 
Thread 3: 0.000022 s, 0.533781 GiB/s 
Thread 4: 0.000022 s, 0.530118 GiB/s 
Thread 5: 0.000022 s, 0.530129 GiB/s 
Thread 6: 0.000022 s, 0.530169 GiB/s 
Thread 7: 0.000022 s, 0.533811 GiB/s 
Thread 8: 0.000022 s, 0.530111 GiB/s 
Thread 9: 0.000022 s, 0.530120 GiB/s 
Thread 10: 0.000022 s, 0.530126 GiB/s 
Thread 11: 0.000022 s, 0.530109 GiB/s 
Thread 12: 0.000022 s, 0.530099 GiB/s 
Thread 13: 0.000022 s, 0.530134 GiB/s 
Thread 14: 0.000022 s, 0.530116 GiB/s 
Thread 15: 0.000022 s, 0.530173 GiB/s 
Thread 16: 0.000022 s, 0.530120 GiB/s 
Thread 17: 0.000022 s, 0.530101 GiB/s 
Thread 18: 0.000022 s, 0.533797 GiB/s 
Thread 19: 0.000022 s, 0.530103 GiB/s 
Thread 20: 0.000022 s, 0.533771 GiB/s 
Thread 21: 0.000022 s, 0.533815 GiB/s 
Thread 22: 0.000022 s, 0.533788 GiB/s 
Thread 23: 0.000022 s, 0.533795 GiB/s 
Thread 24: 0.000022 s, 0.530104 GiB/s 
Thread 25: 0.000022 s, 0.530102 GiB/s 
Thread 26: 0.000022 s, 0.533775 GiB/s 
Thread 27: 0.000022 s, 0.530101 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:353280,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):28.000000,AvgTestRunTime(s):0.000022,CumulativeMemoryBandwidth(GiB/s):14.742464,TotalRunTime(s):0.221883,WSS(MiB):0.334961,Verification:SUCCESS,
Thread 0: 0.000022 s, 0.535999 GiB/s 
Thread 1: 0.000022 s, 0.536013 GiB/s 
Thread 2: 0.000022 s, 0.536007 GiB/s 
Thread 3: 0.000022 s, 0.535999 GiB/s 
Thread 4: 0.000022 s, 0.536026 GiB/s 
Thread 5: 0.000022 s, 0.536016 GiB/s 
Thread 6: 0.000022 s, 0.536000 GiB/s 
Thread 7: 0.000022 s, 0.536042 GiB/s 
Thread 8: 0.000022 s, 0.536002 GiB/s 
Thread 9: 0.000022 s, 0.536013 GiB/s 
Thread 10: 0.000022 s, 0.536004 GiB/s 
Thread 11: 0.000022 s, 0.536015 GiB/s 
Thread 12: 0.000022 s, 0.536004 GiB/s 
Thread 13: 0.000022 s, 0.536026 GiB/s 
Thread 14: 0.000022 s, 0.536004 GiB/s 
Thread 15: 0.000022 s, 0.535999 GiB/s 
Thread 16: 0.000022 s, 0.536001 GiB/s 
Thread 17: 0.000022 s, 0.536008 GiB/s 
Thread 18: 0.000022 s, 0.536002 GiB/s 
Thread 19: 0.000022 s, 0.536015 GiB/s 
Thread 20: 0.000022 s, 0.536015 GiB/s 
Thread 21: 0.000022 s, 0.536014 GiB/s 
Thread 22: 0.000022 s, 0.536014 GiB/s 
Thread 23: 0.000022 s, 0.536015 GiB/s 
Thread 24: 0.000022 s, 0.535999 GiB/s 
Thread 25: 0.000022 s, 0.536003 GiB/s 
Thread 26: 0.000022 s, 0.536015 GiB/s 
Thread 27: 0.000022 s, 0.536001 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:373760,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):28.000000,AvgTestRunTime(s):0.000022,CumulativeMemoryBandwidth(GiB/s):15.006853,TotalRunTime(s):0.217974,WSS(MiB):0.334961,Verification:SUCCESS,
Thread 0: 0.000024 s, 0.540235 GiB/s 
Thread 1: 0.000024 s, 0.540215 GiB/s 
Thread 2: 0.000024 s, 0.543712 GiB/s 
Thread 3: 0.000024 s, 0.540262 GiB/s 
Thread 4: 0.000024 s, 0.540246 GiB/s 
Thread 5: 0.000024 s, 0.540265 GiB/s 
Thread 6: 0.000024 s, 0.540245 GiB/s 
Thread 7: 0.000024 s, 0.540224 GiB/s 
Thread 8: 0.000024 s, 0.540221 GiB/s 
Thread 9: 0.000024 s, 0.540215 GiB/s 
Thread 10: 0.000024 s, 0.540235 GiB/s 
Thread 11: 0.000024 s, 0.540255 GiB/s 
Thread 12: 0.000024 s, 0.540218 GiB/s 
Thread 13: 0.000024 s, 0.540230 GiB/s 
Thread 14: 0.000024 s, 0.540264 GiB/s 
Thread 15: 0.000024 s, 0.543680 GiB/s 
Thread 16: 0.000024 s, 0.542228 GiB/s 
Thread 17: 0.000024 s, 0.540269 GiB/s 
Thread 18: 0.000024 s, 0.540260 GiB/s 
Thread 19: 0.000024 s, 0.540237 GiB/s 
Thread 20: 0.000024 s, 0.543662 GiB/s 
Thread 21: 0.000024 s, 0.540248 GiB/s 
Thread 22: 0.000024 s, 0.540265 GiB/s 
Thread 23: 0.000024 s, 0.543656 GiB/s 
Thread 24: 0.000024 s, 0.540265 GiB/s 
Thread 25: 0.000024 s, 0.543672 GiB/s 
Thread 26: 0.000024 s, 0.543667 GiB/s 
Thread 27: 0.000024 s, 0.540262 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:394240,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):29.000000,AvgTestRunTime(s):0.000024,CumulativeMemoryBandwidth(GiB/s):15.032015,TotalRunTime(s):0.241767,WSS(MiB):0.372147,Verification:SUCCESS,
Thread 0: 0.000022 s, 0.586970 GiB/s 
Thread 1: 0.000022 s, 0.586956 GiB/s 
Thread 2: 0.000022 s, 0.586938 GiB/s 
Thread 3: 0.000022 s, 0.586956 GiB/s 
Thread 4: 0.000022 s, 0.591031 GiB/s 
Thread 5: 0.000022 s, 0.591035 GiB/s 
Thread 6: 0.000022 s, 0.586943 GiB/s 
Thread 7: 0.000022 s, 0.586958 GiB/s 
Thread 8: 0.000022 s, 0.586954 GiB/s 
Thread 9: 0.000022 s, 0.586964 GiB/s 
Thread 10: 0.000022 s, 0.586936 GiB/s 
Thread 11: 0.000022 s, 0.591027 GiB/s 
Thread 12: 0.000022 s, 0.586986 GiB/s 
Thread 13: 0.000022 s, 0.586986 GiB/s 
Thread 14: 0.000022 s, 0.586949 GiB/s 
Thread 15: 0.000022 s, 0.586960 GiB/s 
Thread 16: 0.000022 s, 0.586963 GiB/s 
Thread 17: 0.000022 s, 0.586942 GiB/s 
Thread 18: 0.000022 s, 0.587080 GiB/s 
Thread 19: 0.000022 s, 0.587003 GiB/s 
Thread 20: 0.000022 s, 0.590868 GiB/s 
Thread 21: 0.000022 s, 0.591015 GiB/s 
Thread 22: 0.000022 s, 0.586943 GiB/s 
Thread 23: 0.000022 s, 0.586961 GiB/s 
Thread 24: 0.000022 s, 0.591011 GiB/s 
Thread 25: 0.000022 s, 0.591043 GiB/s 
Thread 26: 0.000022 s, 0.591017 GiB/s 
Thread 27: 0.000022 s, 0.587009 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:414720,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):29.000000,AvgTestRunTime(s):0.000022,CumulativeMemoryBandwidth(GiB/s):16.395217,TotalRunTime(s):0.221665,WSS(MiB):0.372147,Verification:SUCCESS,
Thread 0: 0.000025 s, 0.569951 GiB/s 
Thread 1: 0.000025 s, 0.569910 GiB/s 
Thread 2: 0.000025 s, 0.569942 GiB/s 
Thread 3: 0.000025 s, 0.569896 GiB/s 
Thread 4: 0.000025 s, 0.569920 GiB/s 
Thread 5: 0.000025 s, 0.569901 GiB/s 
Thread 6: 0.000025 s, 0.569896 GiB/s 
Thread 7: 0.000025 s, 0.569895 GiB/s 
Thread 8: 0.000025 s, 0.569932 GiB/s 
Thread 9: 0.000025 s, 0.569914 GiB/s 
Thread 10: 0.000025 s, 0.569912 GiB/s 
Thread 11: 0.000025 s, 0.569901 GiB/s 
Thread 12: 0.000025 s, 0.569895 GiB/s 
Thread 13: 0.000025 s, 0.569906 GiB/s 
Thread 14: 0.000025 s, 0.569936 GiB/s 
Thread 15: 0.000025 s, 0.569901 GiB/s 
Thread 16: 0.000025 s, 0.569913 GiB/s 
Thread 17: 0.000025 s, 0.569900 GiB/s 
Thread 18: 0.000025 s, 0.569897 GiB/s 
Thread 19: 0.000025 s, 0.569903 GiB/s 
Thread 20: 0.000025 s, 0.569913 GiB/s 
Thread 21: 0.000025 s, 0.569899 GiB/s 
Thread 22: 0.000025 s, 0.569912 GiB/s 
Thread 23: 0.000025 s, 0.569896 GiB/s 
Thread 24: 0.000025 s, 0.569904 GiB/s 
Thread 25: 0.000025 s, 0.569909 GiB/s 
Thread 26: 0.000025 s, 0.569948 GiB/s 
Thread 27: 0.000025 s, 0.569954 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:435200,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):30.000000,AvgTestRunTime(s):0.000025,CumulativeMemoryBandwidth(GiB/s):15.956104,TotalRunTime(s):0.252149,WSS(MiB):0.411987,Verification:SUCCESS,
Thread 0: 0.000025 s, 0.569703 GiB/s 
Thread 1: 0.000025 s, 0.569669 GiB/s 
Thread 2: 0.000025 s, 0.569677 GiB/s 
Thread 3: 0.000025 s, 0.569686 GiB/s 
Thread 4: 0.000025 s, 0.569704 GiB/s 
Thread 5: 0.000025 s, 0.569712 GiB/s 
Thread 6: 0.000025 s, 0.569702 GiB/s 
Thread 7: 0.000025 s, 0.569672 GiB/s 
Thread 8: 0.000025 s, 0.569702 GiB/s 
Thread 9: 0.000025 s, 0.569685 GiB/s 
Thread 10: 0.000025 s, 0.569701 GiB/s 
Thread 11: 0.000025 s, 0.569667 GiB/s 
Thread 12: 0.000025 s, 0.569675 GiB/s 
Thread 13: 0.000025 s, 0.569701 GiB/s 
Thread 14: 0.000025 s, 0.569722 GiB/s 
Thread 15: 0.000025 s, 0.569697 GiB/s 
Thread 16: 0.000025 s, 0.569697 GiB/s 
Thread 17: 0.000025 s, 0.569712 GiB/s 
Thread 18: 0.000025 s, 0.569718 GiB/s 
Thread 19: 0.000025 s, 0.569669 GiB/s 
Thread 20: 0.000025 s, 0.569696 GiB/s 
Thread 21: 0.000025 s, 0.569706 GiB/s 
Thread 22: 0.000025 s, 0.569692 GiB/s 
Thread 23: 0.000025 s, 0.569708 GiB/s 
Thread 24: 0.000025 s, 0.569714 GiB/s 
Thread 25: 0.000025 s, 0.573128 GiB/s 
Thread 26: 0.000025 s, 0.569707 GiB/s 
Thread 27: 0.000025 s, 0.569704 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:455680,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):30.000000,AvgTestRunTime(s):0.000025,CumulativeMemoryBandwidth(GiB/s):15.856103,TotalRunTime(s):0.253739,WSS(MiB):0.411987,Verification:SUCCESS,
Thread 0: 0.000030 s, 0.485915 GiB/s 
Thread 1: 0.000030 s, 0.485915 GiB/s 
Thread 2: 0.000030 s, 0.485931 GiB/s 
Thread 3: 0.000030 s, 0.485915 GiB/s 
Thread 4: 0.000030 s, 0.485927 GiB/s 
Thread 5: 0.000029 s, 0.488416 GiB/s 
Thread 6: 0.000030 s, 0.485917 GiB/s 
Thread 7: 0.000029 s, 0.488426 GiB/s 
Thread 8: 0.000030 s, 0.485920 GiB/s 
Thread 9: 0.000030 s, 0.485912 GiB/s 
Thread 10: 0.000029 s, 0.488425 GiB/s 
Thread 11: 0.000030 s, 0.485917 GiB/s 
Thread 12: 0.000030 s, 0.485946 GiB/s 
Thread 13: 0.000030 s, 0.485927 GiB/s 
Thread 14: 0.000029 s, 0.488420 GiB/s 
Thread 15: 0.000029 s, 0.488429 GiB/s 
Thread 16: 0.000030 s, 0.485923 GiB/s 
Thread 17: 0.000029 s, 0.488422 GiB/s 
Thread 18: 0.000029 s, 0.487089 GiB/s 
Thread 19: 0.000030 s, 0.485915 GiB/s 
Thread 20: 0.000030 s, 0.485915 GiB/s 
Thread 21: 0.000029 s, 0.488421 GiB/s 
Thread 22: 0.000030 s, 0.485916 GiB/s 
Thread 23: 0.000030 s, 0.485912 GiB/s 
Thread 24: 0.000030 s, 0.485912 GiB/s 
Thread 25: 0.000030 s, 0.485914 GiB/s 
Thread 26: 0.000029 s, 0.488440 GiB/s 
Thread 27: 0.000030 s, 0.485914 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:476160,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):30.000000,AvgTestRunTime(s):0.000030,CumulativeMemoryBandwidth(GiB/s):13.537037,TotalRunTime(s):0.297208,WSS(MiB):0.411987,Verification:SUCCESS,
Thread 0: 0.000028 s, 0.556976 GiB/s 
Thread 1: 0.000028 s, 0.556953 GiB/s 
Thread 2: 0.000028 s, 0.556947 GiB/s 
Thread 3: 0.000028 s, 0.556970 GiB/s 
Thread 4: 0.000028 s, 0.556948 GiB/s 
Thread 5: 0.000028 s, 0.556946 GiB/s 
Thread 6: 0.000028 s, 0.556944 GiB/s 
Thread 7: 0.000028 s, 0.556942 GiB/s 
Thread 8: 0.000028 s, 0.556952 GiB/s 
Thread 9: 0.000028 s, 0.556975 GiB/s 
Thread 10: 0.000028 s, 0.556953 GiB/s 
Thread 11: 0.000028 s, 0.556978 GiB/s 
Thread 12: 0.000028 s, 0.556949 GiB/s 
Thread 13: 0.000028 s, 0.556953 GiB/s 
Thread 14: 0.000028 s, 0.556978 GiB/s 
Thread 15: 0.000028 s, 0.556973 GiB/s 
Thread 16: 0.000028 s, 0.556948 GiB/s 
Thread 17: 0.000028 s, 0.556941 GiB/s 
Thread 18: 0.000028 s, 0.556954 GiB/s 
Thread 19: 0.000028 s, 0.556951 GiB/s 
Thread 20: 0.000028 s, 0.556946 GiB/s 
Thread 21: 0.000028 s, 0.556941 GiB/s 
Thread 22: 0.000028 s, 0.556949 GiB/s 
Thread 23: 0.000028 s, 0.556980 GiB/s 
Thread 24: 0.000028 s, 0.556949 GiB/s 
Thread 25: 0.000028 s, 0.556944 GiB/s 
Thread 26: 0.000028 s, 0.556944 GiB/s 
Thread 27: 0.000028 s, 0.556940 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:496640,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):31.000000,AvgTestRunTime(s):0.000029,CumulativeMemoryBandwidth(GiB/s):15.534788,TotalRunTime(s):0.285759,WSS(MiB):0.454575,Verification:SUCCESS,
Thread 0: 0.000022 s, 0.723363 GiB/s 
Thread 1: 0.000022 s, 0.723378 GiB/s 
Thread 2: 0.000022 s, 0.723360 GiB/s 
Thread 3: 0.000022 s, 0.723369 GiB/s 
Thread 4: 0.000022 s, 0.723401 GiB/s 
Thread 5: 0.000022 s, 0.723368 GiB/s 
Thread 6: 0.000022 s, 0.723396 GiB/s 
Thread 7: 0.000022 s, 0.723360 GiB/s 
Thread 8: 0.000022 s, 0.723360 GiB/s 
Thread 9: 0.000022 s, 0.723369 GiB/s 
Thread 10: 0.000022 s, 0.723361 GiB/s 
Thread 11: 0.000022 s, 0.723374 GiB/s 
Thread 12: 0.000022 s, 0.723376 GiB/s 
Thread 13: 0.000022 s, 0.723372 GiB/s 
Thread 14: 0.000022 s, 0.723397 GiB/s 
Thread 15: 0.000022 s, 0.723371 GiB/s 
Thread 16: 0.000022 s, 0.723363 GiB/s 
Thread 17: 0.000022 s, 0.723367 GiB/s 
Thread 18: 0.000022 s, 0.723357 GiB/s 
Thread 19: 0.000022 s, 0.723412 GiB/s 
Thread 20: 0.000022 s, 0.723393 GiB/s 
Thread 21: 0.000022 s, 0.723379 GiB/s 
Thread 22: 0.000022 s, 0.723376 GiB/s 
Thread 23: 0.000022 s, 0.723358 GiB/s 
Thread 24: 0.000022 s, 0.723364 GiB/s 
Thread 25: 0.000022 s, 0.723369 GiB/s 
Thread 26: 0.000022 s, 0.723359 GiB/s 
Thread 27: 0.000022 s, 0.723365 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:517120,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):31.000000,AvgTestRunTime(s):0.000022,CumulativeMemoryBandwidth(GiB/s):20.252386,TotalRunTime(s):0.219194,WSS(MiB):0.454575,Verification:SUCCESS,
Thread 0: 0.000026 s, 0.659281 GiB/s 
Thread 1: 0.000026 s, 0.659291 GiB/s 
Thread 2: 0.000026 s, 0.659287 GiB/s 
Thread 3: 0.000026 s, 0.659294 GiB/s 
Thread 4: 0.000026 s, 0.659294 GiB/s 
Thread 5: 0.000026 s, 0.659283 GiB/s 
Thread 6: 0.000026 s, 0.659285 GiB/s 
Thread 7: 0.000026 s, 0.659285 GiB/s 
Thread 8: 0.000026 s, 0.659282 GiB/s 
Thread 9: 0.000026 s, 0.659283 GiB/s 
Thread 10: 0.000026 s, 0.659283 GiB/s 
Thread 11: 0.000026 s, 0.659292 GiB/s 
Thread 12: 0.000026 s, 0.659290 GiB/s 
Thread 13: 0.000026 s, 0.659282 GiB/s 
Thread 14: 0.000026 s, 0.659287 GiB/s 
Thread 15: 0.000026 s, 0.659282 GiB/s 
Thread 16: 0.000026 s, 0.659283 GiB/s 
Thread 17: 0.000026 s, 0.659283 GiB/s 
Thread 18: 0.000026 s, 0.659282 GiB/s 
Thread 19: 0.000026 s, 0.659286 GiB/s 
Thread 20: 0.000026 s, 0.659290 GiB/s 
Thread 21: 0.000026 s, 0.659288 GiB/s 
Thread 22: 0.000026 s, 0.659291 GiB/s 
Thread 23: 0.000026 s, 0.659292 GiB/s 
Thread 24: 0.000026 s, 0.659282 GiB/s 
Thread 25: 0.000026 s, 0.659290 GiB/s 
Thread 26: 0.000026 s, 0.659284 GiB/s 
Thread 27: 0.000026 s, 0.659287 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:537600,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):32.000000,AvgTestRunTime(s):0.000026,CumulativeMemoryBandwidth(GiB/s):18.458865,TotalRunTime(s):0.264524,WSS(MiB):0.500000,Verification:SUCCESS,
Thread 0: 0.000030 s, 0.571834 GiB/s 
Thread 1: 0.000030 s, 0.571845 GiB/s 
Thread 2: 0.000030 s, 0.571852 GiB/s 
Thread 3: 0.000030 s, 0.571849 GiB/s 
Thread 4: 0.000030 s, 0.571858 GiB/s 
Thread 5: 0.000030 s, 0.571806 GiB/s 
Thread 6: 0.000030 s, 0.571872 GiB/s 
Thread 7: 0.000030 s, 0.571869 GiB/s 
Thread 8: 0.000030 s, 0.571842 GiB/s 
Thread 9: 0.000030 s, 0.571863 GiB/s 
Thread 10: 0.000030 s, 0.571816 GiB/s 
Thread 11: 0.000030 s, 0.571838 GiB/s 
Thread 12: 0.000030 s, 0.571824 GiB/s 
Thread 13: 0.000030 s, 0.571872 GiB/s 
Thread 14: 0.000030 s, 0.571869 GiB/s 
Thread 15: 0.000030 s, 0.571868 GiB/s 
Thread 16: 0.000030 s, 0.571862 GiB/s 
Thread 17: 0.000030 s, 0.571849 GiB/s 
Thread 18: 0.000030 s, 0.571872 GiB/s 
Thread 19: 0.000030 s, 0.571868 GiB/s 
Thread 20: 0.000030 s, 0.571872 GiB/s 
Thread 21: 0.000030 s, 0.571807 GiB/s 
Thread 22: 0.000030 s, 0.571872 GiB/s 
Thread 23: 0.000030 s, 0.571834 GiB/s 
Thread 24: 0.000030 s, 0.571847 GiB/s 
Thread 25: 0.000030 s, 0.571830 GiB/s 
Thread 26: 0.000030 s, 0.571827 GiB/s 
Thread 27: 0.000030 s, 0.571866 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:558080,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):32.000000,AvgTestRunTime(s):0.000030,CumulativeMemoryBandwidth(GiB/s):16.009280,TotalRunTime(s):0.304999,WSS(MiB):0.500000,Verification:SUCCESS,
Thread 0: 0.000029 s, 0.651075 GiB/s 
Thread 1: 0.000029 s, 0.651096 GiB/s 
Thread 2: 0.000029 s, 0.651102 GiB/s 
Thread 3: 0.000029 s, 0.651089 GiB/s 
Thread 4: 0.000029 s, 0.651119 GiB/s 
Thread 5: 0.000029 s, 0.651098 GiB/s 
Thread 6: 0.000029 s, 0.651091 GiB/s 
Thread 7: 0.000029 s, 0.651097 GiB/s 
Thread 8: 0.000029 s, 0.651113 GiB/s 
Thread 9: 0.000029 s, 0.651098 GiB/s 
Thread 10: 0.000029 s, 0.651106 GiB/s 
Thread 11: 0.000029 s, 0.651105 GiB/s 
Thread 12: 0.000029 s, 0.651102 GiB/s 
Thread 13: 0.000029 s, 0.651106 GiB/s 
Thread 14: 0.000029 s, 0.651076 GiB/s 
Thread 15: 0.000029 s, 0.654515 GiB/s 
Thread 16: 0.000029 s, 0.651104 GiB/s 
Thread 17: 0.000029 s, 0.651100 GiB/s 
Thread 18: 0.000029 s, 0.651094 GiB/s 
Thread 19: 0.000029 s, 0.651094 GiB/s 
Thread 20: 0.000029 s, 0.651079 GiB/s 
Thread 21: 0.000029 s, 0.651135 GiB/s 
Thread 22: 0.000029 s, 0.651094 GiB/s 
Thread 23: 0.000029 s, 0.651110 GiB/s 
Thread 24: 0.000029 s, 0.651103 GiB/s 
Thread 25: 0.000029 s, 0.651122 GiB/s 
Thread 26: 0.000029 s, 0.651076 GiB/s 
Thread 27: 0.000029 s, 0.651108 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:578560,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):33.000000,AvgTestRunTime(s):0.000030,CumulativeMemoryBandwidth(GiB/s):18.135682,TotalRunTime(s):0.295276,WSS(MiB):0.548355,Verification:SUCCESS,
Thread 0: 0.000032 s, 0.605172 GiB/s 
Thread 1: 0.000032 s, 0.605175 GiB/s 
Thread 2: 0.000032 s, 0.605172 GiB/s 
Thread 3: 0.000032 s, 0.605170 GiB/s 
Thread 4: 0.000032 s, 0.605175 GiB/s 
Thread 5: 0.000032 s, 0.605174 GiB/s 
Thread 6: 0.000032 s, 0.605176 GiB/s 
Thread 7: 0.000032 s, 0.605174 GiB/s 
Thread 8: 0.000032 s, 0.605172 GiB/s 
Thread 9: 0.000032 s, 0.605172 GiB/s 
Thread 10: 0.000032 s, 0.605173 GiB/s 
Thread 11: 0.000032 s, 0.605171 GiB/s 
Thread 12: 0.000032 s, 0.605175 GiB/s 
Thread 13: 0.000032 s, 0.605177 GiB/s 
Thread 14: 0.000032 s, 0.605176 GiB/s 
Thread 15: 0.000032 s, 0.605177 GiB/s 
Thread 16: 0.000032 s, 0.605171 GiB/s 
Thread 17: 0.000032 s, 0.605171 GiB/s 
Thread 18: 0.000032 s, 0.605173 GiB/s 
Thread 19: 0.000032 s, 0.605171 GiB/s 
Thread 20: 0.000032 s, 0.605172 GiB/s 
Thread 21: 0.000032 s, 0.605176 GiB/s 
Thread 22: 0.000032 s, 0.605172 GiB/s 
Thread 23: 0.000032 s, 0.605172 GiB/s 
Thread 24: 0.000032 s, 0.605172 GiB/s 
Thread 25: 0.000032 s, 0.605171 GiB/s 
Thread 26: 0.000032 s, 0.605174 GiB/s 
Thread 27: 0.000032 s, 0.605171 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:599040,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):33.000000,AvgTestRunTime(s):0.000032,CumulativeMemoryBandwidth(GiB/s):16.942605,TotalRunTime(s):0.316069,WSS(MiB):0.548355,Verification:SUCCESS,
Thread 0: 0.000030 s, 0.628314 GiB/s 
Thread 1: 0.000030 s, 0.628262 GiB/s 
Thread 2: 0.000030 s, 0.628289 GiB/s 
Thread 3: 0.000030 s, 0.628251 GiB/s 
Thread 4: 0.000030 s, 0.628290 GiB/s 
Thread 5: 0.000030 s, 0.628306 GiB/s 
Thread 6: 0.000030 s, 0.628273 GiB/s 
Thread 7: 0.000030 s, 0.628307 GiB/s 
Thread 8: 0.000030 s, 0.628283 GiB/s 
Thread 9: 0.000030 s, 0.628252 GiB/s 
Thread 10: 0.000030 s, 0.628311 GiB/s 
Thread 11: 0.000030 s, 0.628254 GiB/s 
Thread 12: 0.000030 s, 0.628253 GiB/s 
Thread 13: 0.000030 s, 0.628258 GiB/s 
Thread 14: 0.000030 s, 0.628255 GiB/s 
Thread 15: 0.000030 s, 0.628309 GiB/s 
Thread 16: 0.000030 s, 0.628311 GiB/s 
Thread 17: 0.000030 s, 0.628257 GiB/s 
