Thread 0: 0.000014 s, 0.011983 GiB/s 
Thread 12: 0.000008 s, 1.259489 GiB/s 
Thread 13: 0.000008 s, 1.259500 GiB/s 
Thread 14: 0.000008 s, 1.259461 GiB/s 
Thread 15: 0.000008 s, 1.259563 GiB/s 
Thread 16: 0.000008 s, 1.259507 GiB/s 
Thread 17: 0.000008 s, 1.259469 GiB/s 
Thread 18: 0.000008 s, 1.259412 GiB/s 
Thread 19: 0.000008 s, 1.259478 GiB/s 
Thread 20: 0.000008 s, 1.259493 GiB/s 
Thread 21: 0.000008 s, 1.259395 GiB/s 
Thread 22: 0.000008 s, 1.259567 GiB/s 
Thread 23: 0.000008 s, 1.259373 GiB/s 
Thread 24: 0.000008 s, 1.259528 GiB/s 
Thread 25: 0.000008 s, 1.259530 GiB/s 
Thread 26: 0.000008 s, 1.259429 GiB/s 
Thread 27: 0.000008 s, 1.259512 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:312320,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):19520.000000,AvgTestRunTime(s):0.000008,CumulativeMemoryBandwidth(GiB/s):35.255327,TotalRunTime(s):0.082504,WSS(MiB):0.297852,Verification:SUCCESS,
Thread 0: 0.000010 s, 1.123054 GiB/s 
Thread 1: 0.000010 s, 1.123383 GiB/s 
Thread 2: 0.000010 s, 1.123545 GiB/s 
Thread 3: 0.000010 s, 1.123487 GiB/s 
Thread 4: 0.000010 s, 1.123141 GiB/s 
Thread 5: 0.000010 s, 1.123546 GiB/s 
Thread 6: 0.000010 s, 1.123371 GiB/s 
Thread 7: 0.000010 s, 1.123153 GiB/s 
Thread 8: 0.000010 s, 1.123328 GiB/s 
Thread 9: 0.000010 s, 1.123570 GiB/s 
Thread 10: 0.000010 s, 1.123569 GiB/s 
Thread 11: 0.000010 s, 1.123315 GiB/s 
Thread 12: 0.000010 s, 1.123201 GiB/s 
Thread 13: 0.000010 s, 1.123239 GiB/s 
Thread 14: 0.000010 s, 1.123533 GiB/s 
Thread 15: 0.000010 s, 1.123234 GiB/s 
Thread 16: 0.000010 s, 1.123062 GiB/s 
Thread 17: 0.000010 s, 1.123354 GiB/s 
Thread 18: 0.000010 s, 1.123577 GiB/s 
Thread 19: 0.000010 s, 1.123255 GiB/s 
Thread 20: 0.000010 s, 1.123283 GiB/s 
Thread 21: 0.000010 s, 1.123481 GiB/s 
Thread 22: 0.000010 s, 1.123264 GiB/s 
Thread 23: 0.000010 s, 1.123218 GiB/s 
Thread 24: 0.000010 s, 1.123555 GiB/s 
Thread 25: 0.000010 s, 1.123458 GiB/s 
Thread 26: 0.000010 s, 1.123135 GiB/s 
Thread 27: 0.000010 s, 1.123405 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:332800,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):20800.000000,AvgTestRunTime(s):0.000010,CumulativeMemoryBandwidth(GiB/s):30.966537,TotalRunTime(s):0.100090,WSS(MiB):0.317383,Verification:SUCCESS,
Thread 0: 0.000009 s, 1.287107 GiB/s 
Thread 1: 0.000009 s, 1.286995 GiB/s 
Thread 2: 0.000009 s, 1.287076 GiB/s 
Thread 3: 0.000009 s, 1.287205 GiB/s 
Thread 4: 0.000009 s, 1.287005 GiB/s 
Thread 5: 0.000009 s, 1.287150 GiB/s 
Thread 6: 0.000009 s, 1.286993 GiB/s 
Thread 7: 0.000009 s, 1.287122 GiB/s 
Thread 8: 0.000009 s, 1.287092 GiB/s 
Thread 9: 0.000009 s, 1.287352 GiB/s 
Thread 10: 0.000009 s, 1.287102 GiB/s 
Thread 11: 0.000009 s, 1.287300 GiB/s 
Thread 12: 0.000009 s, 1.287167 GiB/s 
Thread 13: 0.000009 s, 1.287361 GiB/s 
Thread 14: 0.000009 s, 1.287194 GiB/s 
Thread 15: 0.000009 s, 1.286996 GiB/s 
Thread 16: 0.000009 s, 1.287010 GiB/s 
Thread 17: 0.000009 s, 1.287323 GiB/s 
Thread 18: 0.000009 s, 1.286992 GiB/s 
Thread 19: 0.000009 s, 1.287282 GiB/s 
Thread 20: 0.000009 s, 1.287134 GiB/s 
Thread 21: 0.000009 s, 1.287004 GiB/s 
Thread 22: 0.000009 s, 1.287287 GiB/s 
Thread 23: 0.000009 s, 1.286984 GiB/s 
Thread 24: 0.000009 s, 1.287068 GiB/s 
Thread 25: 0.000009 s, 1.287333 GiB/s 
Thread 26: 0.000009 s, 1.287223 GiB/s 
Thread 27: 0.000009 s, 1.287089 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:353280,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):22080.000000,AvgTestRunTime(s):0.000009,CumulativeMemoryBandwidth(GiB/s):35.443779,TotalRunTime(s):0.092828,WSS(MiB):0.336914,Verification:SUCCESS,
Thread 0: 0.000008 s, 1.550680 GiB/s 
Thread 1: 0.000008 s, 1.550475 GiB/s 
Thread 2: 0.000008 s, 1.550844 GiB/s 
Thread 3: 0.000008 s, 1.550960 GiB/s 
Thread 4: 0.000008 s, 1.550880 GiB/s 
Thread 5: 0.000008 s, 1.550958 GiB/s 
Thread 6: 0.000008 s, 1.550749 GiB/s 
Thread 7: 0.000008 s, 1.550826 GiB/s 
Thread 8: 0.000008 s, 1.550945 GiB/s 
Thread 9: 0.000008 s, 1.551000 GiB/s 
Thread 10: 0.000008 s, 1.550926 GiB/s 
Thread 11: 0.000008 s, 1.550994 GiB/s 
Thread 12: 0.000008 s, 1.550959 GiB/s 
Thread 13: 0.000008 s, 1.550800 GiB/s 
Thread 14: 0.000008 s, 1.550986 GiB/s 
Thread 15: 0.000008 s, 1.550861 GiB/s 
Thread 16: 0.000008 s, 1.550916 GiB/s 
Thread 17: 0.000008 s, 1.550336 GiB/s 
Thread 18: 0.000008 s, 1.550849 GiB/s 
Thread 19: 0.000008 s, 1.550997 GiB/s 
Thread 20: 0.000008 s, 1.550993 GiB/s 
Thread 21: 0.000008 s, 1.550503 GiB/s 
Thread 22: 0.000008 s, 1.550924 GiB/s 
Thread 23: 0.000008 s, 1.550765 GiB/s 
Thread 24: 0.000008 s, 1.550942 GiB/s 
Thread 25: 0.000008 s, 1.550788 GiB/s 
Thread 26: 0.000008 s, 1.550813 GiB/s 
Thread 27: 0.000008 s, 1.550719 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:373760,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):23360.000000,AvgTestRunTime(s):0.000008,CumulativeMemoryBandwidth(GiB/s):43.397488,TotalRunTime(s):0.080210,WSS(MiB):0.356445,Verification:SUCCESS,
Thread 0: 0.000009 s, 1.460660 GiB/s 
Thread 1: 0.000009 s, 1.460655 GiB/s 
Thread 2: 0.000009 s, 1.460660 GiB/s 
Thread 3: 0.000009 s, 1.460661 GiB/s 
Thread 4: 0.000009 s, 1.460659 GiB/s 
Thread 5: 0.000009 s, 1.460667 GiB/s 
Thread 6: 0.000009 s, 1.460669 GiB/s 
Thread 7: 0.000009 s, 1.460687 GiB/s 
Thread 8: 0.000009 s, 1.460685 GiB/s 
Thread 9: 0.000009 s, 1.460652 GiB/s 
Thread 10: 0.000009 s, 1.460659 GiB/s 
Thread 11: 0.000009 s, 1.460704 GiB/s 
Thread 12: 0.000009 s, 1.460663 GiB/s 
Thread 13: 0.000009 s, 1.460671 GiB/s 
Thread 14: 0.000009 s, 1.460711 GiB/s 
Thread 15: 0.000009 s, 1.460701 GiB/s 
Thread 16: 0.000009 s, 1.460673 GiB/s 
Thread 17: 0.000009 s, 1.460661 GiB/s 
Thread 18: 0.000009 s, 1.460659 GiB/s 
Thread 19: 0.000009 s, 1.460701 GiB/s 
Thread 20: 0.000009 s, 1.460667 GiB/s 
Thread 21: 0.000009 s, 1.460710 GiB/s 
Thread 22: 0.000009 s, 1.460667 GiB/s 
Thread 23: 0.000009 s, 1.460708 GiB/s 
Thread 24: 0.000009 s, 1.460691 GiB/s 
Thread 25: 0.000009 s, 1.460712 GiB/s 
Thread 26: 0.000009 s, 1.460676 GiB/s 
Thread 27: 0.000009 s, 1.460661 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:394240,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):24640.000000,AvgTestRunTime(s):0.000009,CumulativeMemoryBandwidth(GiB/s):40.382321,TotalRunTime(s):0.090922,WSS(MiB):0.375977,Verification:SUCCESS,
Thread 0: 0.000008 s, 1.674804 GiB/s 
Thread 1: 0.000008 s, 1.674838 GiB/s 
Thread 2: 0.000008 s, 1.674794 GiB/s 
Thread 3: 0.000008 s, 1.674805 GiB/s 
Thread 4: 0.000008 s, 1.674803 GiB/s 
Thread 5: 0.000008 s, 1.674834 GiB/s 
Thread 6: 0.000008 s, 1.674805 GiB/s 
Thread 7: 0.000008 s, 1.674826 GiB/s 
Thread 8: 0.000008 s, 1.674824 GiB/s 
Thread 9: 0.000008 s, 1.674800 GiB/s 
Thread 10: 0.000008 s, 1.674814 GiB/s 
Thread 11: 0.000008 s, 1.674807 GiB/s 
Thread 12: 0.000008 s, 1.674820 GiB/s 
Thread 13: 0.000008 s, 1.674819 GiB/s 
Thread 14: 0.000008 s, 1.674822 GiB/s 
Thread 15: 0.000008 s, 1.674835 GiB/s 
Thread 16: 0.000008 s, 1.674822 GiB/s 
Thread 17: 0.000008 s, 1.674818 GiB/s 
Thread 18: 0.000008 s, 1.674808 GiB/s 
Thread 19: 0.000008 s, 1.674807 GiB/s 
Thread 20: 0.000008 s, 1.674832 GiB/s 
Thread 21: 0.000008 s, 1.674819 GiB/s 
Thread 22: 0.000008 s, 1.674804 GiB/s 
Thread 23: 0.000008 s, 1.674808 GiB/s 
Thread 24: 0.000008 s, 1.674812 GiB/s 
Thread 25: 0.000008 s, 1.674814 GiB/s 
Thread 26: 0.000008 s, 1.674826 GiB/s 
Thread 27: 0.000008 s, 1.674822 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:414720,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):25920.000000,AvgTestRunTime(s):0.000008,CumulativeMemoryBandwidth(GiB/s):46.886667,TotalRunTime(s):0.082377,WSS(MiB):0.395508,Verification:SUCCESS,
Thread 0: 0.000010 s, 1.504072 GiB/s 
Thread 1: 0.000010 s, 1.504101 GiB/s 
Thread 2: 0.000010 s, 1.504095 GiB/s 
Thread 3: 0.000010 s, 1.504083 GiB/s 
Thread 4: 0.000010 s, 1.504091 GiB/s 
Thread 5: 0.000010 s, 1.504277 GiB/s 
Thread 6: 0.000010 s, 1.504190 GiB/s 
Thread 7: 0.000010 s, 1.504147 GiB/s 
Thread 8: 0.000010 s, 1.504312 GiB/s 
Thread 9: 0.000010 s, 1.504248 GiB/s 
Thread 10: 0.000010 s, 1.504341 GiB/s 
Thread 11: 0.000010 s, 1.504224 GiB/s 
Thread 12: 0.000009 s, 1.528320 GiB/s 
Thread 13: 0.000010 s, 1.504152 GiB/s 
Thread 14: 0.000010 s, 1.504081 GiB/s 
Thread 15: 0.000010 s, 1.504086 GiB/s 
Thread 16: 0.000010 s, 1.504086 GiB/s 
Thread 17: 0.000009 s, 1.528386 GiB/s 
Thread 18: 0.000009 s, 1.528332 GiB/s 
Thread 19: 0.000009 s, 1.528168 GiB/s 
Thread 20: 0.000009 s, 1.528190 GiB/s 
Thread 21: 0.000010 s, 1.504090 GiB/s 
Thread 22: 0.000009 s, 1.528488 GiB/s 
Thread 23: 0.000010 s, 1.504085 GiB/s 
Thread 24: 0.000010 s, 1.504548 GiB/s 
Thread 25: 0.000009 s, 1.528473 GiB/s 
Thread 26: 0.000010 s, 1.504572 GiB/s 
Thread 27: 0.000010 s, 1.504619 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:435200,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):27200.000000,AvgTestRunTime(s):0.000010,CumulativeMemoryBandwidth(GiB/s):41.460280,TotalRunTime(s):0.097759,WSS(MiB):0.415039,Verification:SUCCESS,
Thread 0: 0.000009 s, 1.685024 GiB/s 
Thread 1: 0.000009 s, 1.685274 GiB/s 
Thread 2: 0.000009 s, 1.685044 GiB/s 
Thread 3: 0.000009 s, 1.685047 GiB/s 
Thread 4: 0.000009 s, 1.685016 GiB/s 
Thread 5: 0.000009 s, 1.685043 GiB/s 
Thread 6: 0.000009 s, 1.685320 GiB/s 
Thread 7: 0.000009 s, 1.685350 GiB/s 
Thread 8: 0.000009 s, 1.685045 GiB/s 
Thread 9: 0.000009 s, 1.685054 GiB/s 
Thread 10: 0.000009 s, 1.685355 GiB/s 
Thread 11: 0.000009 s, 1.685345 GiB/s 
Thread 12: 0.000009 s, 1.685296 GiB/s 
Thread 13: 0.000009 s, 1.685050 GiB/s 
Thread 14: 0.000009 s, 1.685028 GiB/s 
Thread 15: 0.000009 s, 1.685247 GiB/s 
Thread 16: 0.000009 s, 1.685287 GiB/s 
Thread 17: 0.000009 s, 1.685276 GiB/s 
Thread 18: 0.000009 s, 1.685006 GiB/s 
Thread 19: 0.000009 s, 1.685085 GiB/s 
Thread 20: 0.000009 s, 1.685323 GiB/s 
Thread 21: 0.000009 s, 1.685046 GiB/s 
Thread 22: 0.000009 s, 1.685016 GiB/s 
Thread 23: 0.000009 s, 1.685308 GiB/s 
Thread 24: 0.000009 s, 1.685065 GiB/s 
Thread 25: 0.000009 s, 1.685059 GiB/s 
Thread 26: 0.000009 s, 1.685051 GiB/s 
Thread 27: 0.000009 s, 1.685302 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:455680,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):28480.000000,AvgTestRunTime(s):0.000009,CumulativeMemoryBandwidth(GiB/s):47.170686,TotalRunTime(s):0.089968,WSS(MiB):0.434570,Verification:SUCCESS,
Thread 0: 0.000009 s, 1.841027 GiB/s 
Thread 1: 0.000009 s, 1.840964 GiB/s 
Thread 2: 0.000009 s, 1.841020 GiB/s 
Thread 3: 0.000009 s, 1.840962 GiB/s 
Thread 4: 0.000009 s, 1.840971 GiB/s 
Thread 5: 0.000009 s, 1.840968 GiB/s 
Thread 6: 0.000009 s, 1.840956 GiB/s 
Thread 7: 0.000009 s, 1.841016 GiB/s 
Thread 8: 0.000009 s, 1.840954 GiB/s 
Thread 9: 0.000009 s, 1.840965 GiB/s 
Thread 10: 0.000009 s, 1.840968 GiB/s 
Thread 11: 0.000009 s, 1.841014 GiB/s 
Thread 12: 0.000009 s, 1.840966 GiB/s 
Thread 13: 0.000009 s, 1.840964 GiB/s 
Thread 14: 0.000009 s, 1.840979 GiB/s 
Thread 15: 0.000009 s, 1.841370 GiB/s 
Thread 16: 0.000009 s, 1.841220 GiB/s 
Thread 17: 0.000009 s, 1.840998 GiB/s 
Thread 18: 0.000009 s, 1.840967 GiB/s 
Thread 19: 0.000009 s, 1.840966 GiB/s 
Thread 20: 0.000009 s, 1.840975 GiB/s 
Thread 21: 0.000009 s, 1.840980 GiB/s 
Thread 22: 0.000009 s, 1.840951 GiB/s 
Thread 23: 0.000009 s, 1.841008 GiB/s 
Thread 24: 0.000009 s, 1.840962 GiB/s 
Thread 25: 0.000009 s, 1.840963 GiB/s 
Thread 26: 0.000009 s, 1.840967 GiB/s 
Thread 27: 0.000009 s, 1.840954 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:476160,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):29760.000000,AvgTestRunTime(s):0.000009,CumulativeMemoryBandwidth(GiB/s):51.537965,TotalRunTime(s):0.086045,WSS(MiB):0.454102,Verification:SUCCESS,
Thread 0: 0.000009 s, 1.917777 GiB/s 
Thread 1: 0.000009 s, 1.917784 GiB/s 
Thread 2: 0.000009 s, 1.917721 GiB/s 
Thread 3: 0.000009 s, 1.917782 GiB/s 
Thread 4: 0.000009 s, 1.917809 GiB/s 
Thread 5: 0.000009 s, 1.917801 GiB/s 
Thread 6: 0.000009 s, 1.917717 GiB/s 
Thread 7: 0.000009 s, 1.917749 GiB/s 
Thread 8: 0.000009 s, 1.917717 GiB/s 
Thread 9: 0.000009 s, 1.917716 GiB/s 
Thread 10: 0.000009 s, 1.917819 GiB/s 
Thread 11: 0.000009 s, 1.917782 GiB/s 
Thread 12: 0.000009 s, 1.917751 GiB/s 
Thread 13: 0.000009 s, 1.917795 GiB/s 
Thread 14: 0.000009 s, 1.917719 GiB/s 
Thread 15: 0.000009 s, 1.917740 GiB/s 
Thread 16: 0.000009 s, 1.917714 GiB/s 
Thread 17: 0.000009 s, 1.917807 GiB/s 
Thread 18: 0.000009 s, 1.917817 GiB/s 
Thread 19: 0.000009 s, 1.917812 GiB/s 
Thread 20: 0.000009 s, 1.917825 GiB/s 
Thread 21: 0.000009 s, 1.917793 GiB/s 
Thread 22: 0.000009 s, 1.917823 GiB/s 
Thread 23: 0.000009 s, 1.917733 GiB/s 
Thread 24: 0.000009 s, 1.917731 GiB/s 
Thread 25: 0.000009 s, 1.917710 GiB/s 
Thread 26: 0.000009 s, 1.917719 GiB/s 
Thread 27: 0.000009 s, 1.917795 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:496640,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):31040.000000,AvgTestRunTime(s):0.000009,CumulativeMemoryBandwidth(GiB/s):53.666174,TotalRunTime(s):0.086187,WSS(MiB):0.473633,Verification:SUCCESS,
Thread 0: 0.000011 s, 1.595152 GiB/s 
Thread 1: 0.000011 s, 1.595169 GiB/s 
Thread 2: 0.000011 s, 1.595107 GiB/s 
Thread 3: 0.000011 s, 1.595106 GiB/s 
Thread 4: 0.000011 s, 1.595141 GiB/s 
Thread 5: 0.000011 s, 1.595173 GiB/s 
Thread 6: 0.000011 s, 1.595125 GiB/s 
Thread 7: 0.000011 s, 1.595099 GiB/s 
Thread 8: 0.000011 s, 1.595135 GiB/s 
Thread 9: 0.000011 s, 1.595178 GiB/s 
Thread 10: 0.000011 s, 1.595161 GiB/s 
Thread 11: 0.000011 s, 1.595158 GiB/s 
Thread 12: 0.000011 s, 1.595151 GiB/s 
Thread 13: 0.000011 s, 1.595114 GiB/s 
Thread 14: 0.000011 s, 1.595176 GiB/s 
Thread 15: 0.000011 s, 1.595149 GiB/s 
Thread 16: 0.000011 s, 1.595132 GiB/s 
Thread 17: 0.000011 s, 1.595105 GiB/s 
Thread 18: 0.000011 s, 1.595176 GiB/s 
Thread 19: 0.000011 s, 1.595142 GiB/s 
Thread 20: 0.000011 s, 1.595117 GiB/s 
Thread 21: 0.000011 s, 1.595126 GiB/s 
Thread 22: 0.000011 s, 1.595128 GiB/s 
Thread 23: 0.000011 s, 1.595104 GiB/s 
Thread 24: 0.000011 s, 1.595170 GiB/s 
Thread 25: 0.000011 s, 1.595106 GiB/s 
Thread 26: 0.000011 s, 1.595139 GiB/s 
Thread 27: 0.000011 s, 1.595102 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:517120,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):32320.000000,AvgTestRunTime(s):0.000011,CumulativeMemoryBandwidth(GiB/s):44.657168,TotalRunTime(s):0.107845,WSS(MiB):0.493164,Verification:SUCCESS,
Thread 0: 0.000009 s, 2.059951 GiB/s 
Thread 1: 0.000009 s, 2.060106 GiB/s 
Thread 2: 0.000009 s, 2.059926 GiB/s 
Thread 3: 0.000009 s, 2.060026 GiB/s 
Thread 4: 0.000009 s, 2.059962 GiB/s 
Thread 5: 0.000009 s, 2.059934 GiB/s 
Thread 6: 0.000009 s, 2.059954 GiB/s 
Thread 7: 0.000009 s, 2.059949 GiB/s 
Thread 8: 0.000009 s, 2.060010 GiB/s 
Thread 9: 0.000009 s, 2.059984 GiB/s 
Thread 10: 0.000009 s, 2.059950 GiB/s 
Thread 11: 0.000009 s, 2.060020 GiB/s 
Thread 12: 0.000009 s, 2.059970 GiB/s 
Thread 13: 0.000009 s, 2.059970 GiB/s 
Thread 14: 0.000009 s, 2.060015 GiB/s 
Thread 15: 0.000009 s, 2.060048 GiB/s 
Thread 16: 0.000009 s, 2.059992 GiB/s 
Thread 17: 0.000009 s, 2.059975 GiB/s 
Thread 18: 0.000009 s, 2.059937 GiB/s 
Thread 19: 0.000009 s, 2.060094 GiB/s 
Thread 20: 0.000009 s, 2.059934 GiB/s 
Thread 21: 0.000009 s, 2.060085 GiB/s 
Thread 22: 0.000009 s, 2.060023 GiB/s 
Thread 23: 0.000009 s, 2.060005 GiB/s 
Thread 24: 0.000009 s, 2.060018 GiB/s 
Thread 25: 0.000009 s, 2.060022 GiB/s 
Thread 26: 0.000009 s, 2.060081 GiB/s 
Thread 27: 0.000009 s, 2.060091 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:537600,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):33600.000000,AvgTestRunTime(s):0.000009,CumulativeMemoryBandwidth(GiB/s):57.666643,TotalRunTime(s):0.086823,WSS(MiB):0.512695,Verification:SUCCESS,
Thread 0: 0.000011 s, 1.635446 GiB/s 
Thread 1: 0.000011 s, 1.657164 GiB/s 
Thread 2: 0.000011 s, 1.635377 GiB/s 
Thread 3: 0.000011 s, 1.657141 GiB/s 
Thread 4: 0.000011 s, 1.635039 GiB/s 
Thread 5: 0.000011 s, 1.635032 GiB/s 
Thread 6: 0.000011 s, 1.635090 GiB/s 
Thread 7: 0.000011 s, 1.657175 GiB/s 
Thread 8: 0.000011 s, 1.657088 GiB/s 
Thread 9: 0.000011 s, 1.635020 GiB/s 
Thread 10: 0.000011 s, 1.635064 GiB/s 
Thread 11: 0.000011 s, 1.635122 GiB/s 
Thread 12: 0.000011 s, 1.657098 GiB/s 
Thread 13: 0.000011 s, 1.657157 GiB/s 
Thread 14: 0.000011 s, 1.635339 GiB/s 
Thread 15: 0.000011 s, 1.648731 GiB/s 
Thread 16: 0.000011 s, 1.635027 GiB/s 
Thread 17: 0.000011 s, 1.635018 GiB/s 
Thread 18: 0.000011 s, 1.635024 GiB/s 
Thread 19: 0.000011 s, 1.657122 GiB/s 
Thread 20: 0.000011 s, 1.635033 GiB/s 
Thread 21: 0.000011 s, 1.635030 GiB/s 
Thread 22: 0.000011 s, 1.635019 GiB/s 
Thread 23: 0.000011 s, 1.635014 GiB/s 
Thread 24: 0.000011 s, 1.635015 GiB/s 
Thread 25: 0.000011 s, 1.635018 GiB/s 
Thread 26: 0.000011 s, 1.657214 GiB/s 
Thread 27: 0.000011 s, 1.635023 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:558080,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):34880.000000,AvgTestRunTime(s):0.000012,CumulativeMemoryBandwidth(GiB/s):45.167212,TotalRunTime(s):0.115073,WSS(MiB):0.532227,Verification:SUCCESS,
Thread 0: 0.000010 s, 1.957732 GiB/s 
Thread 1: 0.000010 s, 1.957759 GiB/s 
Thread 2: 0.000010 s, 1.957740 GiB/s 
Thread 3: 0.000010 s, 1.957738 GiB/s 
Thread 4: 0.000010 s, 1.957646 GiB/s 
Thread 5: 0.000010 s, 1.957756 GiB/s 
Thread 6: 0.000010 s, 1.957677 GiB/s 
Thread 7: 0.000010 s, 1.957735 GiB/s 
Thread 8: 0.000010 s, 1.957750 GiB/s 
Thread 9: 0.000010 s, 1.957676 GiB/s 
Thread 10: 0.000010 s, 1.957691 GiB/s 
Thread 11: 0.000010 s, 1.957738 GiB/s 
Thread 12: 0.000010 s, 1.957639 GiB/s 
Thread 13: 0.000010 s, 1.957755 GiB/s 
Thread 14: 0.000010 s, 1.957764 GiB/s 
Thread 15: 0.000010 s, 1.957731 GiB/s 
Thread 16: 0.000010 s, 1.957700 GiB/s 
Thread 17: 0.000010 s, 1.957696 GiB/s 
Thread 18: 0.000010 s, 1.957643 GiB/s 
Thread 19: 0.000010 s, 1.957642 GiB/s 
Thread 20: 0.000010 s, 1.957748 GiB/s 
Thread 21: 0.000010 s, 1.957677 GiB/s 
Thread 22: 0.000010 s, 1.957760 GiB/s 
Thread 23: 0.000010 s, 1.957739 GiB/s 
Thread 24: 0.000010 s, 1.957734 GiB/s 
Thread 25: 0.000010 s, 1.957709 GiB/s 
Thread 26: 0.000010 s, 1.957725 GiB/s 
Thread 27: 0.000010 s, 1.957749 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:578560,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):36160.000000,AvgTestRunTime(s):0.000010,CumulativeMemoryBandwidth(GiB/s):54.769954,TotalRunTime(s):0.098380,WSS(MiB):0.551758,Verification:SUCCESS,
Thread 0: 0.000010 s, 1.967666 GiB/s 
Thread 1: 0.000010 s, 1.967922 GiB/s 
Thread 2: 0.000010 s, 1.967560 GiB/s 
Thread 3: 0.000010 s, 1.967105 GiB/s 
Thread 4: 0.000010 s, 1.968457 GiB/s 
Thread 5: 0.000010 s, 1.967546 GiB/s 
Thread 6: 0.000010 s, 1.967887 GiB/s 
Thread 7: 0.000010 s, 1.997122 GiB/s 
Thread 8: 0.000010 s, 1.967105 GiB/s 
Thread 9: 0.000010 s, 1.967113 GiB/s 
Thread 10: 0.000010 s, 1.967300 GiB/s 
Thread 11: 0.000010 s, 1.967324 GiB/s 
Thread 12: 0.000010 s, 1.997253 GiB/s 
Thread 13: 0.000010 s, 1.967215 GiB/s 
Thread 14: 0.000010 s, 1.967199 GiB/s 
Thread 15: 0.000010 s, 1.967318 GiB/s 
Thread 16: 0.000010 s, 1.967104 GiB/s 
Thread 17: 0.000010 s, 1.997252 GiB/s 
Thread 18: 0.000010 s, 1.967374 GiB/s 
Thread 19: 0.000010 s, 1.967681 GiB/s 
Thread 20: 0.000010 s, 1.967100 GiB/s 
Thread 21: 0.000010 s, 1.997306 GiB/s 
Thread 22: 0.000010 s, 1.968473 GiB/s 
Thread 23: 0.000010 s, 1.967381 GiB/s 
Thread 24: 0.000010 s, 1.967959 GiB/s 
Thread 25: 0.000010 s, 1.967442 GiB/s 
Thread 26: 0.000010 s, 1.967109 GiB/s 
Thread 27: 0.000010 s, 1.967109 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:599040,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):37440.000000,AvgTestRunTime(s):0.000010,CumulativeMemoryBandwidth(GiB/s):54.253447,TotalRunTime(s):0.102832,WSS(MiB):0.571289,Verification:SUCCESS,
Thread 0: 0.000009 s, 2.278819 GiB/s 
Thread 1: 0.000009 s, 2.278073 GiB/s 
Thread 2: 0.000009 s, 2.278010 GiB/s 
Thread 3: 0.000009 s, 2.278816 GiB/s 
Thread 4: 0.000009 s, 2.278318 GiB/s 
Thread 5: 0.000009 s, 2.278368 GiB/s 
Thread 6: 0.000009 s, 2.278507 GiB/s 
Thread 7: 0.000009 s, 2.277992 GiB/s 
Thread 8: 0.000009 s, 2.278778 GiB/s 
Thread 9: 0.000009 s, 2.278792 GiB/s 
Thread 10: 0.000009 s, 2.278168 GiB/s 
Thread 11: 0.000009 s, 2.278912 GiB/s 
Thread 12: 0.000009 s, 2.278973 GiB/s 
Thread 13: 0.000009 s, 2.278217 GiB/s 
Thread 14: 0.000009 s, 2.278649 GiB/s 
Thread 15: 0.000009 s, 2.278142 GiB/s 
Thread 16: 0.000009 s, 2.278488 GiB/s 
Thread 17: 0.000009 s, 2.278131 GiB/s 
Thread 18: 0.000009 s, 2.278901 GiB/s 
Thread 19: 0.000009 s, 2.278425 GiB/s 
Thread 20: 0.000009 s, 2.278615 GiB/s 
Thread 21: 0.000009 s, 2.278008 GiB/s 
Thread 22: 0.000009 s, 2.278862 GiB/s 
Thread 23: 0.000009 s, 2.278549 GiB/s 
